연도,명절구분,순번,자원명,관리기관구분,기관명,주소,상세주소,경도,위도,주차장유형,주차면수,휴일_1_개방일,휴일_1_개방시간,휴일_2_개방일,휴일_2_개방시간,휴일_3_개방일,휴일_3_개방시간,휴일_4_개방일,휴일_4_개방시간,휴일_5_개방일,휴일_5_개방시간,요금정책,참고사항
2026,설,199,완주중 주차장,공공기관,전북특별자치도교육청 전북특별자치도완주교육지원청 완주중학교,전북특별자치도 완주군 봉동읍 봉동동서로 60-6,,127.1601182,35.93467372,부설.부속,54,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,200,대야초등학교,공공기관,전라북도교육청 전라북도군산교육지원청 대야초등학교,전북특별자치도 군산시 대야면 대야관통로 141-13,,126.8195762,35.94729834,노상,20,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,업무시간인 오전 8시30분부터 4시30분까지는 개방하지 않습니다
2026,설,201,서대구중학교,교육청,대구광역시교육청 대구광역시서부교육지원청 서대구중학교,대구 서구 평리동 509,,128.5574073,35.88013399,부설.부속,50,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,202,성안초등학교 주차장,공공기관,울산광역시교육청 울산광역시강북교육지원청 성안초등학교,울산 중구 함월14길 19 (성안동),,129.3126092,35.57655414,부설.부속,37,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,주차 차단기 설치로 미개방
2026,설,203,정읍동초등학교,공공기관,전북특별자치도교육청 전북특별자치도정읍교육지원청 정읍동초등학교,전북특별자치도 정읍시 충정로 176,운동장 옆,126.8610928,35.56694576,노상,14,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,평일 18:00-07:00공휴일 종일개방
2026,설,204,대구월배초등학교 서편 주차장,교육청,대구광역시교육청 대구광역시남부교육지원청 대구월배초등학교,대구 달서구 월배로 131 (진천동),,128.5282742,35.81641019,노상,28,2026-02-14,09:00~18:00,2026-02-15,09:00~18:00,2026-02-16,09:00~18:00,2026-02-17,09:00~18:00,2026-02-18,09:00~18:00,무료,
2026,설,207,울주도서관,교육청,울산광역시교육청 울주도서관,울산 울주군 언양읍 언양로 109,,129.137733,35.55843779,노상,79,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,209,전주화정초등학교 주차장,교육청,전북특별자치도교육청 전북특별자치도전주교육지원청 전주화정초등학교,전북특별자치도 전주시 덕진구 송천동2가 1310,,127.1307631,35.8727395,부설.부속,59,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,211,전북특별자치도 익산교육지원청,공공기관,전라북도교육청 전라북도익산교육지원청,전북특별자치도 익산시 중앙로 127,,126.9606028,35.9373606,부설.부속,49,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,212,대구금포초등학교,공공기관,대구광역시교육청 대구광역시달성교육지원청 대구금포초등학교,대구 달성군 논공읍 금포초등길 28,,128.4254986,35.77429302,노상,35,2026-02-14,09:00~15:00,2026-02-15,미개방,2026-02-16,09:00~17:00,2026-02-17,09:00~17:00,2026-02-18,09:00~17:00,무료,ㅇ 시설물을 파손 및 훼손하였을 경우 당사자가 원상복구 또는 손해배상하여야 함ㅇ 차량 훼손 및 도난 등에 따른 민형사상 책임은 이용자에게 있음ㅇ 긴급사태 대비와 차량보호 등을 위해 차량 앞면 유리창에 연락처 비치ㅇ 지정된 주차구역 외 주차금지ㅇ 학교 내 흡연 및 쓰레기 무단투기 금지ㅇ 안전에 지장이 없도록 개방 종료시간 이전까지 출차 
2026,설,213,전주북일초등학교 주차장,공공기관,전북특별자치도교육청 전북특별자치도전주교육지원청 전주북일초등학교,전북특별자치도 전주시 덕진구 견훤로 336 (인후동1가),,127.1559912,35.84204899,노상,43,2026-02-14,08:00~24:00,2026-02-15,08:00~24:00,2026-02-16,08:00~24:00,2026-02-17,08:00~24:00,2026-02-18,08:00~24:00,무료,
2026,설,215,전주남초등학교 주차장,공공기관,전라북도교육청 전라북도전주교육지원청 전주남초등학교,전북특별자치도 전주시 완산구 장승배기로 376 (서서학동),,127.1508013,35.80317646,노상,78,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,218,청하중학교 주차장,공공기관,전북특별자치도교육청 전북특별자치도김제교육지원청 청하중학교,전북특별자치도 김제시 청하면 청하6길 68,,126.8507508,35.8813204,부설.부속,15,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,219,대구용천초등학교,교육청,대구광역시교육청 대구광역시남부교육지원청 대구용천초등학교,대구 달서구 조암남로32길 55 (유천동),신관동 필로티,128.5125985,35.81972464,부설.부속,48,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,연휴기간 연락처: 053-234-5640
2026,설,220,경일고등학교,교육청,경상북도교육청 경일고등학교,경상북도 안동시 치이골길 46,경일고등학교 행산관,128.7371004,36.57473978,부설.부속,30,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,운동장 진입금지
2026,설,222,군산용문초등학교 주차장,공공기관,전북특별자치도교육청 전북특별자치도군산교육지원청 군산용문초등학교,전북특별자치도 군산시 미룡로 32-8 (미룡동),,126.6890407,35.94218321,노상,23,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,224,교암초등학교 주차장,공공기관,전라북도교육청 전라북도정읍교육지원청 교암초등학교,전북특별자치도 정읍시 정읍사로 179 (교암동),,126.8457849,35.52603685,노외,29,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,외부 화장실 없음
2026,설,225,대야남초등학교 주차장,교육청,전북특별자치도교육청 전북특별자치도군산교육지원청 대야남초등학교,전북특별자치도 군산시 대야면 남군산로 116,,126.820555,35.91881154,노상,16,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,226,대덕초 주차장,공공기관,전라북도교육청 전라북도완주교육지원청 대덕초등학교,전북특별자치도 완주군 구이면 구이로 641,대덕보건소 옆,127.1106598,35.66074579,노상,50,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,227,영주선비도서관,교육청,경상북도교육청 경상북도교육청영주선비도서관,경북 영주시 영주로60번길 38 (가흥동),후문 주차장,128.6059475,36.81967079,부설.부속,31,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,장애인주차장 2면을 포함하여 총 31대의 차량 주차가 가능합니다
2026,설,228,임피초등학교 주차장,공공기관,전라북도교육청 전라북도군산교육지원청 임피초등학교,전북특별자치도 군산시 임피면 동헌길 38,,126.849198,35.98760652,노상,39,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,230,영남고등학교,공공기관,대구광역시교육청 영남고등학교,대구 달서구 월곡로 300 (상인동),강당 앞,128.5363043,35.82076999,노상,92,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,231,전주곤지중학교 주차장,공공기관,전북특별자치도교육청 전북특별자치도전주교육지원청 전주곤지중학교,전북특별자치도 전주시 완산구 매곡로 22,,127.144236,35.80983438,부설.부속,34,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,232,이리중앙초등학교 주차장,공공기관,전북특별자치도교육청 전북특별자치도익산교육지원청 이리중앙초등학교,전북특별자치도 익산시 인북로 77 (갈산동),,126.9509858,35.9357642,노상,20,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,238,고산중학교 주차장,공공기관,전북특별자치도교육청 전북특별자치도완주교육지원청 고산중학교,전북특별자치도 완주군 고산면 읍내3길 41,,127.2092621,35.97840731,부설.부속,26,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,강당 주차장 진입시 주의하여 진입
2026,설,243,다솜학교 주차장,공공기관,전북특별자치도교육청 다솜학교,전북특별자치도 정읍시 정읍남로 1146 (과교동),,126.8333198,35.5487831,노외,43,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,244,입석중학교,교육청,대구광역시교육청 대구광역시동부교육지원청 입석중학교,대구광역시 동구 동촌로 10,입석중학교 강당 주차장,128.6438209,35.89157109,노상,16,2026-02-14,미개방,2026-02-15,09:00~24:00,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,00:00~16:00,무료,강당 아래 주차장만 개방하며 입출입 시간 확인 부탁드립니다
2026,설,245,군산미성초등학교 부설주차장,공공기관,전북특별자치도교육청 전북특별자치도군산교육지원청 군산미성초등학교,전북특별자치도 군산시 칠성2길 27,솔비앙미룡시티3차 빌라 옆,126.6741671,35.95776147,노상,27,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,246,전북특별자치도교육청학생수련원 주차장,공공기관,전북특별자치도교육청 전북특별자치도교육청학생수련원,전북특별자치도 남원시 운봉읍 행정공안길 302,식생활관 뒤편 주차장,127.5389034,35.39609554,기타,25,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,식생활관 뒤
2026,설,247,다송초등학교 주차장,공공기관,전북특별자치도교육청 전북특별자치도익산교육지원청 다송초등학교,전북특별자치도 익산시 함열읍 익산대로 1351,다송초등학교 정문 우측 노상주차장,126.9558243,36.04060446,노상,5,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,다송초등학교 정문 우측 돌자갈 깔린 노상주차장
2026,설,249,전북특별자치도교육청학생수련원 주차장2,공공기관,전북특별자치도교육청 전북특별자치도교육청학생수련원,전북특별자치도 남원시 운봉읍 행정공안길 302,생활관 뒤편 주차장,127.5379108,35.39539243,기타,10,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,생활관 뒤
2026,설,250,군산내흥초등학교 주차장,공공기관,전북특별자치도교육청 전북특별자치도군산교육지원청 군산내흥초등학교,전북특별자치도 군산시 사옥2길 33-18,군산내흥초등학교 정문 옆,126.7589898,36.00505126,노상,19,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,252,대구삼영초등학교,교육청,대구광역시교육청 대구광역시서부교육지원청 대구삼영초등학교,대구광역시 북구 내곡로 63,,128.5099284,35.90195344,노외,54,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,253,서신초등학교,공공기관,전라북도교육청 전라북도정읍교육지원청 서신초등학교,전북특별자치도 정읍시 상평동 697-46,,126.8225715,35.56252844,노상,37,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,255,대구범어초등학교,공공기관,대구광역시교육청 대구광역시동부교육지원청 대구범어초등학교,대구 수성구 달구벌대로489길 55 (범어동),,128.6329505,35.86067084,부설.부속,25,2026-02-14,09:00~18:00,2026-02-15,09:00~18:00,2026-02-16,09:00~18:00,2026-02-17,09:00~18:00,2026-02-18,09:00~18:00,무료,
2026,설,259,강동고등학교,공공기관,울산광역시교육청 강동고등학교,울산 북구 산하동 993,강동고등학교 주차장,129.4347129,35.63219797,노상,59,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,260,신림초등학교 주차장,교육청,전라북도교육청 전라북도고창교육지원청 신림초등학교,전북특별자치도 고창군 신림면 동법지길 61,,126.7002385,35.4942478,노상,11,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,261,대구태전초등학교,공공기관,대구광역시교육청 대구광역시서부교육지원청 대구태전초등학교,대구 북구 칠곡중앙대로75길 16 (태전동),건물뒤쪽,128.5459192,35.93024513,노상,20,2026-02-14,09:00~18:00,2026-02-15,09:00~18:00,2026-02-16,09:00~18:00,2026-02-17,09:00~18:00,2026-02-18,09:00~18:00,무료,평일16:30-19:00주말공휴일09:00-18:00
